"Name","Chromosome","Region","Max group mean","Log? fold change","Fold change","P-value","FDR p-value","Bonferroni"
"ENST00000299840","ENST00000299840","1..2513","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563389","ENST00000563389","1..478","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563755","ENST00000563755","1..861","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000389397","ENST00000389397","1..4659","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000562428","ENST00000562428","1..473","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000359087","ENST00000359087","1..1825","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000290810","ENST00000290810","1..1837","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566663","ENST00000566663","1..579","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563221","ENST00000563221","1..532","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000568672","ENST00000568672","1..523","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000379463","ENST00000379463","1..1909","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000394074","ENST00000394074","1..1654","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000562074","ENST00000562074","1..571","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567521","ENST00000567521","1..765","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567743","ENST00000567743","1..1460","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563253","ENST00000563253","1..566","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563185","ENST00000563185","1..401","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000561579","ENST00000561579","1..728","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000564040","ENST00000564040","1..536","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000569388","ENST00000569388","1..562","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566336","ENST00000566336","1..686","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000565535","ENST00000565535","1..580","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000569348","ENST00000569348","1..567","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000562757","ENST00000562757","1..585","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563419","ENST00000563419","1..649","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000569963","ENST00000569963","1..719","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000338437","ENST00000338437","1..1555","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000548332","ENST00000548332","1..1161","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000394069","ENST00000394069","1..1713","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566543","ENST00000566543","1..560","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000311765","ENST00000311765","1..4002","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000568869","ENST00000568869","1..598","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000561704","ENST00000561704","1..574","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000568398","ENST00000568398","1..362","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566805","ENST00000566805","1..558","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000568720","ENST00000568720","1..917","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566776","ENST00000566776","1..848","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000602312","ENST00000602312","1..2528","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000330898","ENST00000330898","1..465","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000263026","ENST00000263026","1..5289","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000568269","ENST00000568269","1..2367","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563555","ENST00000563555","1..610","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000561791","ENST00000561791","1..512","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000299853","ENST00000299853","1..3697","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000564209","ENST00000564209","1..2464","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000565358","ENST00000565358","1..565","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000418581","ENST00000418581","1..2529","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000564883","ENST00000564883","1..560","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000359210","ENST00000359210","1..2469","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000561494","ENST00000561494","1..575","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563024","ENST00000563024","1..473","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000564061","ENST00000564061","1..4800","2.1834213689","2.5506322579","5.8589098754","0.4073195456","0.9991606977","1"
"ENST00000563766","ENST00000563766","1..2061","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567022","ENST00000567022","1..584","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000564750","ENST00000564750","1..2327","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000564256","ENST00000564256","1..449","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000565551","ENST00000565551","1..645","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000569757","ENST00000569757","1..662","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000569787","ENST00000569787","1..727","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563282","ENST00000563282","1..448","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000565117","ENST00000565117","1..1549","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000394055","ENST00000394055","1..2821","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000299752","ENST00000299752","1..2954","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000568632","ENST00000568632","1..2526","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000570262","ENST00000570262","1..2604","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000565796","ENST00000565796","1..2694","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567269","ENST00000567269","1..3539","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000568698","ENST00000568698","1..2026","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567009","ENST00000567009","1..715","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000565235","ENST00000565235","1..582","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000268383","ENST00000268383","1..2702","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000564542","ENST00000564542","1..1056","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000561630","ENST00000561630","1..711","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567406","ENST00000567406","1..567","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567010","ENST00000567010","1..361","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563573","ENST00000563573","1..556","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000569045","ENST00000569045","1..826","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000299759","ENST00000299759","1..1569","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567791","ENST00000567791","1..681","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000568915","ENST00000568915","1..409","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566577","ENST00000566577","1..484","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000420652","ENST00000420652","1..1476","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000422424","ENST00000422424","1..675","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000568572","ENST00000568572","1..446","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000562362","ENST00000562362","1..713","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567511","ENST00000567511","1..696","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563490","ENST00000563490","1..718","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000569299","ENST00000569299","1..708","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000415654","ENST00000415654","1..5708","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000415833","ENST00000415833","1..2268","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000546168","ENST00000546168","1..685","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000543407","ENST00000543407","1..711","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000356156","ENST00000356156","1..551","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000541154","ENST00000541154","1..597","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000545375","ENST00000545375","1..513","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000536620","ENST00000536620","1..543","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000544308","ENST00000544308","1..516","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000538509","ENST00000538509","1..483","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000521555","ENST00000521555","1..3797","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000538606","ENST00000538606","1..638","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000542518","ENST00000542518","1..543","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000540704","ENST00000540704","1..631","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000517539","ENST00000517539","1..3569","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000541664","ENST00000541664","1..910","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000528249","ENST00000528249","1..1906","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000517347","ENST00000517347","1..828","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000539929","ENST00000539929","1..629","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000543997","ENST00000543997","1..573","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000538590","ENST00000538590","1..536","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000539604","ENST00000539604","1..696","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000442450","ENST00000442450","1..852","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000424340","ENST00000424340","1..3801","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000417689","ENST00000417689","1..3868","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000561697","ENST00000561697","1..918","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000317091","ENST00000317091","1..3927","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000568470","ENST00000568470","1..3391","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566182","ENST00000566182","1..891","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000570032","ENST00000570032","1..739","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566359","ENST00000566359","1..500","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000561843","ENST00000561843","1..454","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000564420","ENST00000564420","1..862","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567128","ENST00000567128","1..440","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000568347","ENST00000568347","1..832","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563988","ENST00000563988","1..371","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000261374","ENST00000261374","1..2314","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000473392","ENST00000473392","1..2266","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000303334","ENST00000303334","1..3834","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000394037","ENST00000394037","1..3817","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566453","ENST00000566453","1..887","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566746","ENST00000566746","1..587","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000568118","ENST00000568118","1..534","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000570236","ENST00000570236","1..1826","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000564715","ENST00000564715","1..704","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000543856","ENST00000543856","1..3178","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000219689","ENST00000219689","1..10699","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567975","ENST00000567975","1..2142","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000381162","ENST00000381162","1..2676","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563525","ENST00000563525","1..783","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000300061","ENST00000300061","1..3507","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000540947","ENST00000540947","1..2284","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567587","ENST00000567587","1..2062","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000538199","ENST00000538199","1..1958","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000535543","ENST00000535543","1..2178","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000540579","ENST00000540579","1..1825","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000535696","ENST00000535696","1..1472","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000543561","ENST00000543561","1..3419","1.9878964618","-2.1163913579","-4.3360799503","0.526776997","0.9991606977","1"
"ENST00000544986","ENST00000544986","1..877","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000535948","ENST00000535948","1..1220","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000397205","ENST00000397205","1..952","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000544478","ENST00000544478","1..740","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000541479","ENST00000541479","1..2161","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000338718","ENST00000338718","1..2150","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000398354","ENST00000398354","1..2135","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000326686","ENST00000326686","1..2283","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000569789","ENST00000569789","1..610","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000343070","ENST00000343070","1..2597","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000307331","ENST00000307331","1..2085","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000564275","ENST00000564275","1..1829","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000568085","ENST00000568085","1..1825","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000568923","ENST00000568923","1..1852","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566870","ENST00000566870","1..560","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566441","ENST00000566441","1..749","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566647","ENST00000566647","1..519","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000307149","ENST00000307149","1..2926","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566364","ENST00000566364","1..939","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000561854","ENST00000561854","1..814","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000569635","ENST00000569635","1..474","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563164","ENST00000563164","1..741","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567821","ENST00000567821","1..922","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000561924","ENST00000561924","1..584","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000290858","ENST00000290858","1..3136","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000564034","ENST00000564034","1..509","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000412916","ENST00000412916","1..2971","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000565389","ENST00000565389","1..846","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563939","ENST00000563939","1..545","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567947","ENST00000567947","1..610","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566281","ENST00000566281","1..484","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000568858","ENST00000568858","1..914","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563853","ENST00000563853","1..1025","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000569914","ENST00000569914","1..768","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000569600","ENST00000569600","1..1353","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000219139","ENST00000219139","1..2865","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000569683","ENST00000569683","1..905","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566026","ENST00000566026","1..525","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000569626","ENST00000569626","1..2835","2.4879296228","2.5503783437","5.8578787987","0.397720312","0.9991606977","1"
"ENST00000565900","ENST00000565900","1..655","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000561683","ENST00000561683","1..476","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567162","ENST00000567162","1..695","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000569277","ENST00000569277","1..519","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000449549","ENST00000449549","1..2917","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000345057","ENST00000345057","1..1877","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000486556","ENST00000486556","1..1833","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566247","ENST00000566247","1..450","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563348","ENST00000563348","1..833","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566104","ENST00000566104","1..669","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000309859","ENST00000309859","1..5973","1.1808606196","2.5503783437","5.8578787987","0.397720312","0.9991606977","1"
"ENST00000567468","ENST00000567468","1..1713","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567339","ENST00000567339","1..293","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000568922","ENST00000568922","1..1807","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566685","ENST00000566685","1..571","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000569182","ENST00000569182","1..587","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567201","ENST00000567201","1..576","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000570111","ENST00000570111","1..563","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000568799","ENST00000568799","1..1403","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563494","ENST00000563494","1..553","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000569300","ENST00000569300","1..572","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000569189","ENST00000569189","1..586","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563047","ENST00000563047","1..366","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000562944","ENST00000562944","1..388","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000562117","ENST00000562117","1..387","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566651","ENST00000566651","1..332","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566547","ENST00000566547","1..603","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000258200","ENST00000258200","1..1658","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000518148","ENST00000518148","1..1054","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000519945","ENST00000519945","1..699","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000519917","ENST00000519917","1..1460","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000517382","ENST00000517382","1..543","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000521920","ENST00000521920","1..574","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000523893","ENST00000523893","1..559","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000519378","ENST00000519378","1..586","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563459","ENST00000563459","1..3840","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000564987","ENST00000564987","1..2870","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000564776","ENST00000564776","1..290","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000564759","ENST00000564759","1..599","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000564501","ENST00000564501","1..2027","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563232","ENST00000563232","1..1709","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000565344","ENST00000565344","1..550","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000562402","ENST00000562402","1..580","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566017","ENST00000566017","1..539","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000564668","ENST00000564668","1..627","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000564461","ENST00000564461","1..675","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000562581","ENST00000562581","1..533","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000561859","ENST00000561859","1..518","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000564997","ENST00000564997","1..572","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563499","ENST00000563499","1..556","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000562799","ENST00000562799","1..559","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000449606","ENST00000449606","1..3961","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000395878","ENST00000395878","1..5110","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567212","ENST00000567212","1..4727","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567264","ENST00000567264","1..642","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000571064","ENST00000571064","1..794","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566669","ENST00000566669","1..577","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000569919","ENST00000569919","1..739","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563366","ENST00000563366","1..709","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000565634","ENST00000565634","1..724","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000564106","ENST00000564106","1..587","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566136","ENST00000566136","1..2485","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000219638","ENST00000219638","1..1870","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000518603","ENST00000518603","1..490","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000522870","ENST00000522870","1..1599","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000522295","ENST00000522295","1..1539","0","NaN","NaN","NaN","NaN","NaN"
